,river,station_id,name,temperature,dt64,geometry
29867,Rhein,CXX147,Rheinfelden,14.8,2008-10-09,POINT (7.81360143097896 47.57718044047036)
29868,Rhein,CXX147,Rheinfelden,15.1,2008-10-10,POINT (7.81360143097896 47.57718044047036)
29869,Rhein,CXX147,Rheinfelden,15.1,2008-10-11,POINT (7.81360143097896 47.57718044047036)
29870,Rhein,CXX147,Rheinfelden,15.0,2008-10-12,POINT (7.81360143097896 47.57718044047036)
29871,Rhein,CXX147,Rheinfelden,15.0,2008-10-13,POINT (7.81360143097896 47.57718044047036)
29872,Rhein,CXX147,Rheinfelden,15.0,2008-10-14,POINT (7.81360143097896 47.57718044047036)
29873,Rhein,CXX147,Rheinfelden,15.1,2008-10-15,POINT (7.81360143097896 47.57718044047036)
29874,Rhein,CXX147,Rheinfelden,15.2,2008-10-16,POINT (7.81360143097896 47.57718044047036)
29875,Rhein,CXX147,Rheinfelden,14.8,2008-10-17,POINT (7.81360143097896 47.57718044047036)
29876,Rhein,CXX147,Rheinfelden,13.9,2008-10-18,POINT (7.81360143097896 47.57718044047036)
29877,Rhein,CXX147,Rheinfelden,13.4,2008-10-19,POINT (7.81360143097896 47.57718044047036)
29878,Rhein,CXX147,Rheinfelden,13.7,2008-10-20,POINT (7.81360143097896 47.57718044047036)
29879,Rhein,CXX147,Rheinfelden,14.1,2008-10-21,POINT (7.81360143097896 47.57718044047036)
29880,Rhein,CXX147,Rheinfelden,14.1,2008-10-22,POINT (7.81360143097896 47.57718044047036)
29881,Rhein,CXX147,Rheinfelden,13.8,2008-10-23,POINT (7.81360143097896 47.57718044047036)
29882,Rhein,CXX147,Rheinfelden,13.4,2008-10-24,POINT (7.81360143097896 47.57718044047036)
29883,Rhein,CXX147,Rheinfelden,13.1,2008-10-25,POINT (7.81360143097896 47.57718044047036)
29884,Rhein,CXX147,Rheinfelden,13.0,2008-10-26,POINT (7.81360143097896 47.57718044047036)
29885,Rhein,CXX147,Rheinfelden,12.9,2008-10-27,POINT (7.81360143097896 47.57718044047036)
29886,Rhein,CXX147,Rheinfelden,12.8,2008-10-28,POINT (7.81360143097896 47.57718044047036)
29887,Rhein,CXX147,Rheinfelden,12.5,2008-10-29,POINT (7.81360143097896 47.57718044047036)
29888,Rhein,CXX147,Rheinfelden,11.2,2008-10-30,POINT (7.81360143097896 47.57718044047036)
29889,Rhein,CXX147,Rheinfelden,10.3,2008-10-31,POINT (7.81360143097896 47.57718044047036)
29890,Rhein,CXX147,Rheinfelden,10.6,2008-11-01,POINT (7.81360143097896 47.57718044047036)
29891,Rhein,CXX147,Rheinfelden,10.8,2008-11-02,POINT (7.81360143097896 47.57718044047036)
29892,Rhein,CXX147,Rheinfelden,10.9,2008-11-03,POINT (7.81360143097896 47.57718044047036)
29893,Rhein,CXX147,Rheinfelden,11.1,2008-11-04,POINT (7.81360143097896 47.57718044047036)
29894,Rhein,CXX147,Rheinfelden,11.3,2008-11-05,POINT (7.81360143097896 47.57718044047036)
29895,Rhein,CXX147,Rheinfelden,11.4,2008-11-06,POINT (7.81360143097896 47.57718044047036)
29896,Rhein,CXX147,Rheinfelden,11.5,2008-11-07,POINT (7.81360143097896 47.57718044047036)
29897,Rhein,CXX147,Rheinfelden,11.5,2008-11-08,POINT (7.81360143097896 47.57718044047036)
29898,Rhein,CXX147,Rheinfelden,11.3,2008-11-09,POINT (7.81360143097896 47.57718044047036)
29899,Rhein,CXX147,Rheinfelden,11.3,2008-11-10,POINT (7.81360143097896 47.57718044047036)
29900,Rhein,CXX147,Rheinfelden,11.2,2008-11-11,POINT (7.81360143097896 47.57718044047036)
29901,Rhein,CXX147,Rheinfelden,11.2,2008-11-12,POINT (7.81360143097896 47.57718044047036)
29902,Rhein,CXX147,Rheinfelden,11.1,2008-11-13,POINT (7.81360143097896 47.57718044047036)
29903,Rhein,CXX147,Rheinfelden,11.0,2008-11-14,POINT (7.81360143097896 47.57718044047036)
29904,Rhein,CXX147,Rheinfelden,10.7,2008-11-15,POINT (7.81360143097896 47.57718044047036)
29905,Rhein,CXX147,Rheinfelden,10.3,2008-11-16,POINT (7.81360143097896 47.57718044047036)
29906,Rhein,CXX147,Rheinfelden,10.2,2008-11-17,POINT (7.81360143097896 47.57718044047036)
29907,Rhein,CXX147,Rheinfelden,10.2,2008-11-18,POINT (7.81360143097896 47.57718044047036)
29908,Rhein,CXX147,Rheinfelden,10.2,2008-11-19,POINT (7.81360143097896 47.57718044047036)
29909,Rhein,CXX147,Rheinfelden,10.1,2008-11-20,POINT (7.81360143097896 47.57718044047036)
29910,Rhein,CXX147,Rheinfelden,10.0,2008-11-21,POINT (7.81360143097896 47.57718044047036)
29911,Rhein,CXX147,Rheinfelden,9.3,2008-11-22,POINT (7.81360143097896 47.57718044047036)
29912,Rhein,CXX147,Rheinfelden,8.3,2008-11-23,POINT (7.81360143097896 47.57718044047036)
29913,Rhein,CXX147,Rheinfelden,7.7,2008-11-24,POINT (7.81360143097896 47.57718044047036)
29914,Rhein,CXX147,Rheinfelden,7.6,2008-11-25,POINT (7.81360143097896 47.57718044047036)
29915,Rhein,CXX147,Rheinfelden,7.8,2008-11-26,POINT (7.81360143097896 47.57718044047036)
29916,Rhein,CXX147,Rheinfelden,7.6,2008-11-27,POINT (7.81360143097896 47.57718044047036)
29917,Rhein,CXX147,Rheinfelden,7.2,2008-11-28,POINT (7.81360143097896 47.57718044047036)
29918,Rhein,CXX147,Rheinfelden,7.0,2008-11-29,POINT (7.81360143097896 47.57718044047036)
29919,Rhein,CXX147,Rheinfelden,7.1,2008-11-30,POINT (7.81360143097896 47.57718044047036)
29920,Rhein,CXX147,Rheinfelden,7.2,2008-12-01,POINT (7.81360143097896 47.57718044047036)
29921,Rhein,CXX147,Rheinfelden,7.3,2008-12-02,POINT (7.81360143097896 47.57718044047036)
29922,Rhein,CXX147,Rheinfelden,7.2,2008-12-03,POINT (7.81360143097896 47.57718044047036)
29923,Rhein,CXX147,Rheinfelden,7.1,2008-12-04,POINT (7.81360143097896 47.57718044047036)
29924,Rhein,CXX147,Rheinfelden,7.2,2008-12-05,POINT (7.81360143097896 47.57718044047036)
29925,Rhein,CXX147,Rheinfelden,7.3,2008-12-06,POINT (7.81360143097896 47.57718044047036)
29926,Rhein,CXX147,Rheinfelden,7.2,2008-12-07,POINT (7.81360143097896 47.57718044047036)
29927,Rhein,CXX147,Rheinfelden,7.0,2008-12-08,POINT (7.81360143097896 47.57718044047036)
29928,Rhein,CXX147,Rheinfelden,6.8,2008-12-09,POINT (7.81360143097896 47.57718044047036)
29929,Rhein,CXX147,Rheinfelden,6.6,2008-12-10,POINT (7.81360143097896 47.57718044047036)
29930,Rhein,CXX147,Rheinfelden,6.4,2008-12-11,POINT (7.81360143097896 47.57718044047036)
29931,Rhein,CXX147,Rheinfelden,6.4,2008-12-12,POINT (7.81360143097896 47.57718044047036)
29932,Rhein,CXX147,Rheinfelden,6.5,2008-12-13,POINT (7.81360143097896 47.57718044047036)
29933,Rhein,CXX147,Rheinfelden,6.4,2008-12-14,POINT (7.81360143097896 47.57718044047036)
29934,Rhein,CXX147,Rheinfelden,6.2,2008-12-15,POINT (7.81360143097896 47.57718044047036)
29935,Rhein,CXX147,Rheinfelden,6.0,2008-12-16,POINT (7.81360143097896 47.57718044047036)
29936,Rhein,CXX147,Rheinfelden,6.0,2008-12-17,POINT (7.81360143097896 47.57718044047036)
29937,Rhein,CXX147,Rheinfelden,5.9,2008-12-18,POINT (7.81360143097896 47.57718044047036)
29938,Rhein,CXX147,Rheinfelden,5.9,2008-12-19,POINT (7.81360143097896 47.57718044047036)
29939,Rhein,CXX147,Rheinfelden,6.2,2008-12-20,POINT (7.81360143097896 47.57718044047036)
29940,Rhein,CXX147,Rheinfelden,6.5,2008-12-21,POINT (7.81360143097896 47.57718044047036)
29941,Rhein,CXX147,Rheinfelden,6.6,2008-12-22,POINT (7.81360143097896 47.57718044047036)
29942,Rhein,CXX147,Rheinfelden,6.7,2008-12-23,POINT (7.81360143097896 47.57718044047036)
29943,Rhein,CXX147,Rheinfelden,6.5,2008-12-24,POINT (7.81360143097896 47.57718044047036)
29944,Rhein,CXX147,Rheinfelden,6.3,2008-12-25,POINT (7.81360143097896 47.57718044047036)
29945,Rhein,CXX147,Rheinfelden,5.9,2008-12-26,POINT (7.81360143097896 47.57718044047036)
29946,Rhein,CXX147,Rheinfelden,5.2,2008-12-27,POINT (7.81360143097896 47.57718044047036)
29947,Rhein,CXX147,Rheinfelden,4.6,2008-12-28,POINT (7.81360143097896 47.57718044047036)
29948,Rhein,CXX147,Rheinfelden,4.4,2008-12-29,POINT (7.81360143097896 47.57718044047036)
29949,Rhein,CXX147,Rheinfelden,4.2,2008-12-30,POINT (7.81360143097896 47.57718044047036)
29950,Rhein,CXX147,Rheinfelden,4.2,2008-12-31,POINT (7.81360143097896 47.57718044047036)
29951,Rhein,CXX147,Rheinfelden,4.5,2009-01-01,POINT (7.81360143097896 47.57718044047036)
29952,Rhein,CXX147,Rheinfelden,4.7,2009-01-02,POINT (7.81360143097896 47.57718044047036)
29953,Rhein,CXX147,Rheinfelden,4.7,2009-01-03,POINT (7.81360143097896 47.57718044047036)
29954,Rhein,CXX147,Rheinfelden,4.5,2009-01-04,POINT (7.81360143097896 47.57718044047036)
29955,Rhein,CXX147,Rheinfelden,4.3,2009-01-05,POINT (7.81360143097896 47.57718044047036)
29956,Rhein,CXX147,Rheinfelden,4.2,2009-01-06,POINT (7.81360143097896 47.57718044047036)
29957,Rhein,CXX147,Rheinfelden,4.0,2009-01-07,POINT (7.81360143097896 47.57718044047036)
29958,Rhein,CXX147,Rheinfelden,3.7,2009-01-08,POINT (7.81360143097896 47.57718044047036)
29959,Rhein,CXX147,Rheinfelden,3.4,2009-01-09,POINT (7.81360143097896 47.57718044047036)
29960,Rhein,CXX147,Rheinfelden,3.3,2009-01-10,POINT (7.81360143097896 47.57718044047036)
29961,Rhein,CXX147,Rheinfelden,3.3,2009-01-11,POINT (7.81360143097896 47.57718044047036)
29962,Rhein,CXX147,Rheinfelden,3.4,2009-01-12,POINT (7.81360143097896 47.57718044047036)
29963,Rhein,CXX147,Rheinfelden,3.3,2009-01-13,POINT (7.81360143097896 47.57718044047036)
29964,Rhein,CXX147,Rheinfelden,3.3,2009-01-14,POINT (7.81360143097896 47.57718044047036)
29965,Rhein,CXX147,Rheinfelden,3.6,2009-01-15,POINT (7.81360143097896 47.57718044047036)
29966,Rhein,CXX147,Rheinfelden,3.9,2009-01-16,POINT (7.81360143097896 47.57718044047036)
29967,Rhein,CXX147,Rheinfelden,4.3,2009-01-17,POINT (7.81360143097896 47.57718044047036)
29968,Rhein,CXX147,Rheinfelden,4.4,2009-01-18,POINT (7.81360143097896 47.57718044047036)
29969,Rhein,CXX147,Rheinfelden,4.1,2009-01-19,POINT (7.81360143097896 47.57718044047036)
29970,Rhein,CXX147,Rheinfelden,4.4,2009-01-20,POINT (7.81360143097896 47.57718044047036)
29971,Rhein,CXX147,Rheinfelden,4.7,2009-01-21,POINT (7.81360143097896 47.57718044047036)
29972,Rhein,CXX147,Rheinfelden,4.6,2009-01-22,POINT (7.81360143097896 47.57718044047036)
29973,Rhein,CXX147,Rheinfelden,4.7,2009-01-23,POINT (7.81360143097896 47.57718044047036)
29974,Rhein,CXX147,Rheinfelden,4.6,2009-01-24,POINT (7.81360143097896 47.57718044047036)
29975,Rhein,CXX147,Rheinfelden,4.4,2009-01-25,POINT (7.81360143097896 47.57718044047036)
29976,Rhein,CXX147,Rheinfelden,4.3,2009-01-26,POINT (7.81360143097896 47.57718044047036)
29977,Rhein,CXX147,Rheinfelden,4.2,2009-01-27,POINT (7.81360143097896 47.57718044047036)
29978,Rhein,CXX147,Rheinfelden,4.2,2009-01-28,POINT (7.81360143097896 47.57718044047036)
29979,Rhein,CXX147,Rheinfelden,4.3,2009-01-29,POINT (7.81360143097896 47.57718044047036)
29980,Rhein,CXX147,Rheinfelden,4.3,2009-01-30,POINT (7.81360143097896 47.57718044047036)
29981,Rhein,CXX147,Rheinfelden,4.1,2009-01-31,POINT (7.81360143097896 47.57718044047036)
29982,Rhein,CXX147,Rheinfelden,4.0,2009-02-01,POINT (7.81360143097896 47.57718044047036)
29983,Rhein,CXX147,Rheinfelden,3.9,2009-02-02,POINT (7.81360143097896 47.57718044047036)
29984,Rhein,CXX147,Rheinfelden,3.9,2009-02-03,POINT (7.81360143097896 47.57718044047036)
29985,Rhein,CXX147,Rheinfelden,4.2,2009-02-04,POINT (7.81360143097896 47.57718044047036)
29986,Rhein,CXX147,Rheinfelden,4.5,2009-02-05,POINT (7.81360143097896 47.57718044047036)
29987,Rhein,CXX147,Rheinfelden,4.8,2009-02-06,POINT (7.81360143097896 47.57718044047036)
29988,Rhein,CXX147,Rheinfelden,5.2,2009-02-07,POINT (7.81360143097896 47.57718044047036)
29989,Rhein,CXX147,Rheinfelden,5.3,2009-02-08,POINT (7.81360143097896 47.57718044047036)
29990,Rhein,CXX147,Rheinfelden,5.1,2009-02-09,POINT (7.81360143097896 47.57718044047036)
29991,Rhein,CXX147,Rheinfelden,5.1,2009-02-10,POINT (7.81360143097896 47.57718044047036)
29992,Rhein,CXX147,Rheinfelden,5.1,2009-02-11,POINT (7.81360143097896 47.57718044047036)
29993,Rhein,CXX147,Rheinfelden,5.0,2009-02-12,POINT (7.81360143097896 47.57718044047036)
29994,Rhein,CXX147,Rheinfelden,4.8,2009-02-13,POINT (7.81360143097896 47.57718044047036)
29995,Rhein,CXX147,Rheinfelden,4.5,2009-02-14,POINT (7.81360143097896 47.57718044047036)
29996,Rhein,CXX147,Rheinfelden,4.4,2009-02-15,POINT (7.81360143097896 47.57718044047036)
29997,Rhein,CXX147,Rheinfelden,4.3,2009-02-16,POINT (7.81360143097896 47.57718044047036)
29998,Rhein,CXX147,Rheinfelden,4.2,2009-02-17,POINT (7.81360143097896 47.57718044047036)
29999,Rhein,CXX147,Rheinfelden,4.3,2009-02-18,POINT (7.81360143097896 47.57718044047036)
30000,Rhein,CXX147,Rheinfelden,4.2,2009-02-19,POINT (7.81360143097896 47.57718044047036)
30001,Rhein,CXX147,Rheinfelden,4.0,2009-02-20,POINT (7.81360143097896 47.57718044047036)
30002,Rhein,CXX147,Rheinfelden,4.0,2009-02-21,POINT (7.81360143097896 47.57718044047036)
30003,Rhein,CXX147,Rheinfelden,4.3,2009-02-22,POINT (7.81360143097896 47.57718044047036)
30004,Rhein,CXX147,Rheinfelden,4.8,2009-02-23,POINT (7.81360143097896 47.57718044047036)
30005,Rhein,CXX147,Rheinfelden,5.2,2009-02-24,POINT (7.81360143097896 47.57718044047036)
30006,Rhein,CXX147,Rheinfelden,5.4,2009-02-25,POINT (7.81360143097896 47.57718044047036)
30007,Rhein,CXX147,Rheinfelden,5.5,2009-02-26,POINT (7.81360143097896 47.57718044047036)
30008,Rhein,CXX147,Rheinfelden,5.6,2009-02-27,POINT (7.81360143097896 47.57718044047036)
30009,Rhein,CXX147,Rheinfelden,5.8,2009-02-28,POINT (7.81360143097896 47.57718044047036)
30010,Rhein,CXX147,Rheinfelden,5.9,2009-03-01,POINT (7.81360143097896 47.57718044047036)
30011,Rhein,CXX147,Rheinfelden,5.9,2009-03-02,POINT (7.81360143097896 47.57718044047036)
30012,Rhein,CXX147,Rheinfelden,5.9,2009-03-03,POINT (7.81360143097896 47.57718044047036)
30013,Rhein,CXX147,Rheinfelden,6.0,2009-03-04,POINT (7.81360143097896 47.57718044047036)
30014,Rhein,CXX147,Rheinfelden,5.9,2009-03-05,POINT (7.81360143097896 47.57718044047036)
30015,Rhein,CXX147,Rheinfelden,5.5,2009-03-06,POINT (7.81360143097896 47.57718044047036)
30016,Rhein,CXX147,Rheinfelden,5.3,2009-03-07,POINT (7.81360143097896 47.57718044047036)
30017,Rhein,CXX147,Rheinfelden,5.5,2009-03-08,POINT (7.81360143097896 47.57718044047036)
30018,Rhein,CXX147,Rheinfelden,5.7,2009-03-09,POINT (7.81360143097896 47.57718044047036)
30019,Rhein,CXX147,Rheinfelden,5.7,2009-03-10,POINT (7.81360143097896 47.57718044047036)
30020,Rhein,CXX147,Rheinfelden,5.7,2009-03-11,POINT (7.81360143097896 47.57718044047036)
30021,Rhein,CXX147,Rheinfelden,5.6,2009-03-12,POINT (7.81360143097896 47.57718044047036)
30022,Rhein,CXX147,Rheinfelden,5.8,2009-03-13,POINT (7.81360143097896 47.57718044047036)
30023,Rhein,CXX147,Rheinfelden,6.3,2009-03-14,POINT (7.81360143097896 47.57718044047036)
30024,Rhein,CXX147,Rheinfelden,6.6,2009-03-15,POINT (7.81360143097896 47.57718044047036)
30025,Rhein,CXX147,Rheinfelden,6.9,2009-03-16,POINT (7.81360143097896 47.57718044047036)
30026,Rhein,CXX147,Rheinfelden,6.9,2009-03-17,POINT (7.81360143097896 47.57718044047036)
30027,Rhein,CXX147,Rheinfelden,7.1,2009-03-18,POINT (7.81360143097896 47.57718044047036)
30028,Rhein,CXX147,Rheinfelden,7.1,2009-03-19,POINT (7.81360143097896 47.57718044047036)
30029,Rhein,CXX147,Rheinfelden,6.8,2009-03-20,POINT (7.81360143097896 47.57718044047036)
30030,Rhein,CXX147,Rheinfelden,6.4,2009-03-21,POINT (7.81360143097896 47.57718044047036)
30031,Rhein,CXX147,Rheinfelden,6.3,2009-03-22,POINT (7.81360143097896 47.57718044047036)
30032,Rhein,CXX147,Rheinfelden,6.4,2009-03-23,POINT (7.81360143097896 47.57718044047036)
30033,Rhein,CXX147,Rheinfelden,6.7,2009-03-24,POINT (7.81360143097896 47.57718044047036)
30034,Rhein,CXX147,Rheinfelden,6.7,2009-03-25,POINT (7.81360143097896 47.57718044047036)
30035,Rhein,CXX147,Rheinfelden,6.3,2009-03-26,POINT (7.81360143097896 47.57718044047036)
30036,Rhein,CXX147,Rheinfelden,6.6,2009-03-27,POINT (7.81360143097896 47.57718044047036)
30037,Rhein,CXX147,Rheinfelden,7.0,2009-03-28,POINT (7.81360143097896 47.57718044047036)
30038,Rhein,CXX147,Rheinfelden,6.7,2009-03-29,POINT (7.81360143097896 47.57718044047036)
30039,Rhein,CXX147,Rheinfelden,6.7,2009-03-30,POINT (7.81360143097896 47.57718044047036)
30040,Rhein,CXX147,Rheinfelden,6.8,2009-03-31,POINT (7.81360143097896 47.57718044047036)
30041,Rhein,CXX147,Rheinfelden,6.9,2009-04-01,POINT (7.81360143097896 47.57718044047036)
30042,Rhein,CXX147,Rheinfelden,7.3,2009-04-02,POINT (7.81360143097896 47.57718044047036)
30043,Rhein,CXX147,Rheinfelden,8.0,2009-04-03,POINT (7.81360143097896 47.57718044047036)
30044,Rhein,CXX147,Rheinfelden,8.3,2009-04-04,POINT (7.81360143097896 47.57718044047036)
30045,Rhein,CXX147,Rheinfelden,8.5,2009-04-05,POINT (7.81360143097896 47.57718044047036)
30046,Rhein,CXX147,Rheinfelden,8.8,2009-04-06,POINT (7.81360143097896 47.57718044047036)
30047,Rhein,CXX147,Rheinfelden,9.2,2009-04-07,POINT (7.81360143097896 47.57718044047036)
30048,Rhein,CXX147,Rheinfelden,9.5,2009-04-08,POINT (7.81360143097896 47.57718044047036)
30049,Rhein,CXX147,Rheinfelden,9.6,2009-04-09,POINT (7.81360143097896 47.57718044047036)
30050,Rhein,CXX147,Rheinfelden,9.7,2009-04-10,POINT (7.81360143097896 47.57718044047036)
30051,Rhein,CXX147,Rheinfelden,10.2,2009-04-11,POINT (7.81360143097896 47.57718044047036)
30052,Rhein,CXX147,Rheinfelden,10.4,2009-04-12,POINT (7.81360143097896 47.57718044047036)
30053,Rhein,CXX147,Rheinfelden,10.4,2009-04-13,POINT (7.81360143097896 47.57718044047036)
30054,Rhein,CXX147,Rheinfelden,10.5,2009-04-14,POINT (7.81360143097896 47.57718044047036)
30055,Rhein,CXX147,Rheinfelden,10.9,2009-04-15,POINT (7.81360143097896 47.57718044047036)
30056,Rhein,CXX147,Rheinfelden,11.2,2009-04-16,POINT (7.81360143097896 47.57718044047036)
30057,Rhein,CXX147,Rheinfelden,11.3,2009-04-17,POINT (7.81360143097896 47.57718044047036)
30058,Rhein,CXX147,Rheinfelden,10.4,2009-04-18,POINT (7.81360143097896 47.57718044047036)
30059,Rhein,CXX147,Rheinfelden,10.1,2009-04-19,POINT (7.81360143097896 47.57718044047036)
30060,Rhein,CXX147,Rheinfelden,10.7,2009-04-20,POINT (7.81360143097896 47.57718044047036)
30061,Rhein,CXX147,Rheinfelden,11.8,2009-04-21,POINT (7.81360143097896 47.57718044047036)
30062,Rhein,CXX147,Rheinfelden,12.6,2009-04-22,POINT (7.81360143097896 47.57718044047036)
30063,Rhein,CXX147,Rheinfelden,12.8,2009-04-23,POINT (7.81360143097896 47.57718044047036)
30064,Rhein,CXX147,Rheinfelden,12.6,2009-04-24,POINT (7.81360143097896 47.57718044047036)
30065,Rhein,CXX147,Rheinfelden,12.9,2009-04-25,POINT (7.81360143097896 47.57718044047036)
30066,Rhein,CXX147,Rheinfelden,13.0,2009-04-26,POINT (7.81360143097896 47.57718044047036)
30067,Rhein,CXX147,Rheinfelden,12.6,2009-04-27,POINT (7.81360143097896 47.57718044047036)
30068,Rhein,CXX147,Rheinfelden,12.6,2009-04-28,POINT (7.81360143097896 47.57718044047036)
30069,Rhein,CXX147,Rheinfelden,11.7,2009-04-29,POINT (7.81360143097896 47.57718044047036)
30070,Rhein,CXX147,Rheinfelden,11.2,2009-04-30,POINT (7.81360143097896 47.57718044047036)
30071,Rhein,CXX147,Rheinfelden,11.9,2009-05-01,POINT (7.81360143097896 47.57718044047036)
30072,Rhein,CXX147,Rheinfelden,12.5,2009-05-02,POINT (7.81360143097896 47.57718044047036)
30073,Rhein,CXX147,Rheinfelden,13.3,2009-05-03,POINT (7.81360143097896 47.57718044047036)
30074,Rhein,CXX147,Rheinfelden,13.3,2009-05-04,POINT (7.81360143097896 47.57718044047036)
30075,Rhein,CXX147,Rheinfelden,12.8,2009-05-05,POINT (7.81360143097896 47.57718044047036)
30076,Rhein,CXX147,Rheinfelden,12.2,2009-05-06,POINT (7.81360143097896 47.57718044047036)
30077,Rhein,CXX147,Rheinfelden,12.7,2009-05-07,POINT (7.81360143097896 47.57718044047036)
30078,Rhein,CXX147,Rheinfelden,12.8,2009-05-08,POINT (7.81360143097896 47.57718044047036)
30079,Rhein,CXX147,Rheinfelden,14.2,2009-05-09,POINT (7.81360143097896 47.57718044047036)
30080,Rhein,CXX147,Rheinfelden,14.9,2009-05-10,POINT (7.81360143097896 47.57718044047036)
30081,Rhein,CXX147,Rheinfelden,14.9,2009-05-11,POINT (7.81360143097896 47.57718044047036)
30082,Rhein,CXX147,Rheinfelden,14.5,2009-05-12,POINT (7.81360143097896 47.57718044047036)
30083,Rhein,CXX147,Rheinfelden,15.0,2009-05-13,POINT (7.81360143097896 47.57718044047036)
30084,Rhein,CXX147,Rheinfelden,15.5,2009-05-14,POINT (7.81360143097896 47.57718044047036)
30085,Rhein,CXX147,Rheinfelden,15.6,2009-05-15,POINT (7.81360143097896 47.57718044047036)
30086,Rhein,CXX147,Rheinfelden,15.2,2009-05-16,POINT (7.81360143097896 47.57718044047036)
30087,Rhein,CXX147,Rheinfelden,14.6,2009-05-17,POINT (7.81360143097896 47.57718044047036)
30088,Rhein,CXX147,Rheinfelden,15.5,2009-05-18,POINT (7.81360143097896 47.57718044047036)
30089,Rhein,CXX147,Rheinfelden,15.0,2009-05-19,POINT (7.81360143097896 47.57718044047036)
30090,Rhein,CXX147,Rheinfelden,16.0,2009-05-20,POINT (7.81360143097896 47.57718044047036)
30091,Rhein,CXX147,Rheinfelden,16.8,2009-05-21,POINT (7.81360143097896 47.57718044047036)
30092,Rhein,CXX147,Rheinfelden,17.1,2009-05-22,POINT (7.81360143097896 47.57718044047036)
30093,Rhein,CXX147,Rheinfelden,17.6,2009-05-23,POINT (7.81360143097896 47.57718044047036)
30094,Rhein,CXX147,Rheinfelden,17.7,2009-05-24,POINT (7.81360143097896 47.57718044047036)
30095,Rhein,CXX147,Rheinfelden,18.8,2009-05-25,POINT (7.81360143097896 47.57718044047036)
30096,Rhein,CXX147,Rheinfelden,19.0,2009-05-26,POINT (7.81360143097896 47.57718044047036)
30097,Rhein,CXX147,Rheinfelden,18.4,2009-05-27,POINT (7.81360143097896 47.57718044047036)
30098,Rhein,CXX147,Rheinfelden,16.5,2009-05-28,POINT (7.81360143097896 47.57718044047036)
30099,Rhein,CXX147,Rheinfelden,17.3,2009-05-29,POINT (7.81360143097896 47.57718044047036)
30100,Rhein,CXX147,Rheinfelden,17.2,2009-05-30,POINT (7.81360143097896 47.57718044047036)
30101,Rhein,CXX147,Rheinfelden,17.8,2009-05-31,POINT (7.81360143097896 47.57718044047036)
30102,Rhein,CXX147,Rheinfelden,16.8,2009-06-01,POINT (7.81360143097896 47.57718044047036)
30103,Rhein,CXX147,Rheinfelden,16.7,2009-06-02,POINT (7.81360143097896 47.57718044047036)
30104,Rhein,CXX147,Rheinfelden,17.4,2009-06-03,POINT (7.81360143097896 47.57718044047036)
30105,Rhein,CXX147,Rheinfelden,17.6,2009-06-04,POINT (7.81360143097896 47.57718044047036)
30106,Rhein,CXX147,Rheinfelden,17.6,2009-06-05,POINT (7.81360143097896 47.57718044047036)
30107,Rhein,CXX147,Rheinfelden,17.5,2009-06-06,POINT (7.81360143097896 47.57718044047036)
30108,Rhein,CXX147,Rheinfelden,17.8,2009-06-07,POINT (7.81360143097896 47.57718044047036)
30109,Rhein,CXX147,Rheinfelden,17.6,2009-06-08,POINT (7.81360143097896 47.57718044047036)
30110,Rhein,CXX147,Rheinfelden,17.4,2009-06-09,POINT (7.81360143097896 47.57718044047036)
30111,Rhein,CXX147,Rheinfelden,18.3,2009-06-10,POINT (7.81360143097896 47.57718044047036)
30112,Rhein,CXX147,Rheinfelden,18.5,2009-06-11,POINT (7.81360143097896 47.57718044047036)
30113,Rhein,CXX147,Rheinfelden,18.2,2009-06-12,POINT (7.81360143097896 47.57718044047036)
30114,Rhein,CXX147,Rheinfelden,17.1,2009-06-13,POINT (7.81360143097896 47.57718044047036)
30115,Rhein,CXX147,Rheinfelden,18.6,2009-06-14,POINT (7.81360143097896 47.57718044047036)
30116,Rhein,CXX147,Rheinfelden,19.2,2009-06-15,POINT (7.81360143097896 47.57718044047036)
30117,Rhein,CXX147,Rheinfelden,19.1,2009-06-16,POINT (7.81360143097896 47.57718044047036)
30118,Rhein,CXX147,Rheinfelden,18.3,2009-06-17,POINT (7.81360143097896 47.57718044047036)
30119,Rhein,CXX147,Rheinfelden,19.1,2009-06-18,POINT (7.81360143097896 47.57718044047036)
30120,Rhein,CXX147,Rheinfelden,19.9,2009-06-19,POINT (7.81360143097896 47.57718044047036)
30121,Rhein,CXX147,Rheinfelden,18.6,2009-06-20,POINT (7.81360143097896 47.57718044047036)
30122,Rhein,CXX147,Rheinfelden,18.1,2009-06-21,POINT (7.81360143097896 47.57718044047036)
30123,Rhein,CXX147,Rheinfelden,18.1,2009-06-22,POINT (7.81360143097896 47.57718044047036)
30124,Rhein,CXX147,Rheinfelden,17.4,2009-06-23,POINT (7.81360143097896 47.57718044047036)
30125,Rhein,CXX147,Rheinfelden,16.9,2009-06-24,POINT (7.81360143097896 47.57718044047036)
30126,Rhein,CXX147,Rheinfelden,17.5,2009-06-25,POINT (7.81360143097896 47.57718044047036)
30127,Rhein,CXX147,Rheinfelden,18.2,2009-06-26,POINT (7.81360143097896 47.57718044047036)
30128,Rhein,CXX147,Rheinfelden,18.1,2009-06-27,POINT (7.81360143097896 47.57718044047036)
30129,Rhein,CXX147,Rheinfelden,18.3,2009-06-28,POINT (7.81360143097896 47.57718044047036)
