station_no;time;mean(cm)
2782490000200;2023-02-24T00:00:00.000+01:00;7.01
2782490000200;2023-02-25T00:00:00.000+01:00;6.05
2782490000200;2023-02-26T00:00:00.000+01:00;5.31
2782490000200;2023-02-27T00:00:00.000+01:00;5.03
2782490000200;2023-02-28T00:00:00.000+01:00;5.05
2782490000200;2023-03-01T00:00:00.000+01:00;4.66
2782490000200;2023-03-02T00:00:00.000+01:00;4.82
2782490000200;2023-03-03T00:00:00.000+01:00;4.93
2782490000200;2023-03-04T00:00:00.000+01:00;5.23
2782490000200;2023-03-05T00:00:00.000+01:00;5.30
2782490000200;2023-03-06T00:00:00.000+01:00;5.23
2782490000200;2023-03-07T00:00:00.000+01:00;4.71
2782490000200;2023-03-08T00:00:00.000+01:00;4.25
2782490000200;2023-03-09T00:00:00.000+01:00;4.65
2782490000200;2023-03-10T00:00:00.000+01:00;5.79
2782490000200;2023-03-11T00:00:00.000+01:00;5.35
2782490000200;2023-03-12T00:00:00.000+01:00;5.26
2782490000200;2023-03-13T00:00:00.000+01:00;7.20
2782490000200;2023-03-14T00:00:00.000+01:00;7.93
2782490000200;2023-03-15T00:00:00.000+01:00;6.83
2782490000200;2023-03-16T00:00:00.000+01:00;6.29
2782490000200;2023-03-17T00:00:00.000+01:00;7.13
2782490000200;2023-03-18T00:00:00.000+01:00;8.55
2782490000200;2023-03-19T00:00:00.000+01:00;8.99
2782490000200;2023-03-20T00:00:00.000+01:00;8.98
2782490000200;2023-03-21T00:00:00.000+01:00;8.75
2782490000200;2023-03-22T00:00:00.000+01:00;8.84
2782490000200;2023-03-23T00:00:00.000+01:00;9.34
2782490000200;2023-03-24T00:00:00.000+01:00;9.75
2782490000200;2023-03-25T00:00:00.000+01:00;9.35
2782490000200;2023-03-26T00:00:00.000+01:00;8.69
2782490000200;2023-03-27T00:00:00.000+01:00;7.34
2782490000200;2023-03-28T00:00:00.000+01:00;6.71
2782490000200;2023-03-29T00:00:00.000+01:00;7.56
2782490000200;2023-03-30T00:00:00.000+01:00;8.95
2782490000200;2023-03-31T00:00:00.000+01:00;9.27
2782490000200;2023-04-01T00:00:00.000+01:00;9.10
2782490000200;2023-04-02T00:00:00.000+01:00;8.11
2782490000200;2023-04-03T00:00:00.000+01:00;7.37
2782490000200;2023-04-04T00:00:00.000+01:00;7.19
2782490000200;2023-04-05T00:00:00.000+01:00;7.47
2782490000200;2023-04-06T00:00:00.000+01:00;7.67
2782490000200;2023-04-07T00:00:00.000+01:00;8.16
2782490000200;2023-04-08T00:00:00.000+01:00;7.61
2782490000200;2023-04-09T00:00:00.000+01:00;7.62
2782490000200;2023-04-10T00:00:00.000+01:00;8.18
2782490000200;2023-04-11T00:00:00.000+01:00;8.98
2782490000200;2023-04-12T00:00:00.000+01:00;8.78
2782490000200;2023-04-13T00:00:00.000+01:00;8.48
2782490000200;2023-04-14T00:00:00.000+01:00;8.68
2782490000200;2023-04-15T00:00:00.000+01:00;8.00
2782490000200;2023-04-16T00:00:00.000+01:00;7.93
2782490000200;2023-04-17T00:00:00.000+01:00;8.98
2782490000200;2023-04-18T00:00:00.000+01:00;9.08
2782490000200;2023-04-19T00:00:00.000+01:00;9.63
2782490000200;2023-04-20T00:00:00.000+01:00;9.41
2782490000200;2023-04-21T00:00:00.000+01:00;10.09
2782490000200;2023-04-22T00:00:00.000+01:00;11.44
2782490000200;2023-04-23T00:00:00.000+01:00;12.27
2782490000200;2023-04-24T00:00:00.000+01:00;11.35
2782490000200;2023-04-25T00:00:00.000+01:00;9.87
2782490000200;2023-04-26T00:00:00.000+01:00;8.95
2782490000200;2023-04-27T00:00:00.000+01:00;9.45
2782490000200;2023-04-28T00:00:00.000+01:00;10.43
2782490000200;2023-04-29T00:00:00.000+01:00;10.57
2782490000200;2023-04-30T00:00:00.000+01:00;11.04
2782490000200;2023-05-01T00:00:00.000+01:00;11.29
2782490000200;2023-05-02T00:00:00.000+01:00;10.86
2782490000200;2023-05-03T00:00:00.000+01:00;10.95
2782490000200;2023-05-04T00:00:00.000+01:00;11.72
2782490000200;2023-05-05T00:00:00.000+01:00;12.58
2782490000200;2023-05-06T00:00:00.000+01:00;13.54
2782490000200;2023-05-07T00:00:00.000+01:00;14.25
2782490000200;2023-05-08T00:00:00.000+01:00;14.10
2782490000200;2023-05-09T00:00:00.000+01:00;14.61
2782490000200;2023-05-10T00:00:00.000+01:00;14.41
2782490000200;2023-05-11T00:00:00.000+01:00;13.76
2782490000200;2023-05-12T00:00:00.000+01:00;14.04
2782490000200;2023-05-13T00:00:00.000+01:00;13.87
2782490000200;2023-05-14T00:00:00.000+01:00;13.66
2782490000200;2023-05-15T00:00:00.000+01:00;13.79
2782490000200;2023-05-16T00:00:00.000+01:00;13.51
2782490000200;2023-05-17T00:00:00.000+01:00;12.91
2782490000200;2023-05-18T00:00:00.000+01:00;12.76
2782490000200;2023-05-19T00:00:00.000+01:00;13.29
2782490000200;2023-05-20T00:00:00.000+01:00;13.19
2782490000200;2023-05-21T00:00:00.000+01:00;13.69
2782490000200;2023-05-22T00:00:00.000+01:00;14.70
2782490000200;2023-05-23T00:00:00.000+01:00;14.05
2782490000200;2023-05-24T00:00:00.000+01:00;12.64
2782490000200;2023-05-25T00:00:00.000+01:00;11.98
2782490000200;2023-05-26T00:00:00.000+01:00;12.25
2782490000200;2023-05-27T00:00:00.000+01:00;13.05
2782490000200;2023-05-28T00:00:00.000+01:00;14.36
2782490000200;2023-05-29T00:00:00.000+01:00;14.84
2782490000200;2023-05-30T00:00:00.000+01:00;14.52
2782490000200;2023-05-31T00:00:00.000+01:00;15.26
2782490000200;2023-06-01T00:00:00.000+01:00;14.75
2782490000200;2023-06-02T00:00:00.000+01:00;14.42
2782490000200;2023-06-03T00:00:00.000+01:00;14.57
2782490000200;2023-06-04T00:00:00.000+01:00;15.06
2782490000200;2023-06-05T00:00:00.000+01:00;15.75
2782490000200;2023-06-06T00:00:00.000+01:00;15.84
2782490000200;2023-06-07T00:00:00.000+01:00;16.16
2782490000200;2023-06-08T00:00:00.000+01:00;17.03
2782490000200;2023-06-09T00:00:00.000+01:00;17.97
2782490000200;2023-06-10T00:00:00.000+01:00;18.56
2782490000200;2023-06-11T00:00:00.000+01:00;19.07
2782490000200;2023-06-12T00:00:00.000+01:00;18.95
2782490000200;2023-06-13T00:00:00.000+01:00;18.68
2782490000200;2023-06-14T00:00:00.000+01:00;18.15
2782490000200;2023-06-15T00:00:00.000+01:00;18.05
2782490000200;2023-06-16T00:00:00.000+01:00;17.89
2782490000200;2023-06-17T00:00:00.000+01:00;17.96
2782490000200;2023-06-18T00:00:00.000+01:00;18.63
2782490000200;2023-06-19T00:00:00.000+01:00;19.58
2782490000200;2023-06-20T00:00:00.000+01:00;19.98
2782490000200;2023-06-21T00:00:00.000+01:00;20.26
2782490000200;2023-06-22T00:00:00.000+01:00;19.99
2782490000200;2023-06-23T00:00:00.000+01:00;18.12
2782490000200;2023-06-24T00:00:00.000+01:00;17.47
2782490000200;2023-06-25T00:00:00.000+01:00;18.48
2782490000200;2023-06-26T00:00:00.000+01:00;18.50
2782490000200;2023-06-27T00:00:00.000+01:00;17.73
2782490000200;2023-06-28T00:00:00.000+01:00;17.52
2782490000200;2023-06-29T00:00:00.000+01:00;17.84
2782490000200;2023-06-30T00:00:00.000+01:00;17.20
2782490000200;2023-07-01T00:00:00.000+01:00;16.60
2782490000200;2023-07-02T00:00:00.000+01:00;16.54
2782490000200;2023-07-03T00:00:00.000+01:00;15.99
2782490000200;2023-07-04T00:00:00.000+01:00;16.28
2782490000200;2023-07-05T00:00:00.000+01:00;16.38
2782490000200;2023-07-06T00:00:00.000+01:00;16.40
2782490000200;2023-07-07T00:00:00.000+01:00;16.88
2782490000200;2023-07-08T00:00:00.000+01:00;18.00
2782490000200;2023-07-09T00:00:00.000+01:00;18.74
2782490000200;2023-07-10T00:00:00.000+01:00;18.88
2782490000200;2023-07-11T00:00:00.000+01:00;19.38
2782490000200;2023-07-12T00:00:00.000+01:00;19.55
2782490000200;2023-07-13T00:00:00.000+01:00;18.35
2782490000200;2023-07-14T00:00:00.000+01:00;18.36
2782490000200;2023-07-15T00:00:00.000+01:00;18.67
2782490000200;2023-07-16T00:00:00.000+01:00;18.68
2782490000200;2023-07-17T00:00:00.000+01:00;17.85
2782490000200;2023-07-18T00:00:00.000+01:00;17.41
2782490000200;2023-07-19T00:00:00.000+01:00;17.51
2782490000200;2023-07-20T00:00:00.000+01:00;17.73
2782490000200;2023-07-21T00:00:00.000+01:00;17.40
2782490000200;2023-07-22T00:00:00.000+01:00;16.93
2782490000200;2023-07-23T00:00:00.000+01:00;17.17
2782490000200;2023-07-24T00:00:00.000+01:00;17.60
2782490000200;2023-07-25T00:00:00.000+01:00;16.82
2782490000200;2023-07-26T00:00:00.000+01:00;15.94
2782490000200;2023-07-27T00:00:00.000+01:00;16.21
2782490000200;2023-07-28T00:00:00.000+01:00;17.12
2782490000200;2023-07-29T00:00:00.000+01:00;17.48
2782490000200;2023-07-30T00:00:00.000+01:00;17.16
2782490000200;2023-07-31T00:00:00.000+01:00;16.83
2782490000200;2023-08-01T00:00:00.000+01:00;16.72
2782490000200;2023-08-02T00:00:00.000+01:00;16.89
2782490000200;2023-08-03T00:00:00.000+01:00;16.70
2782490000200;2023-08-04T00:00:00.000+01:00;16.81
2782490000200;2023-08-05T00:00:00.000+01:00;16.94
2782490000200;2023-08-06T00:00:00.000+01:00;16.74
2782490000200;2023-08-07T00:00:00.000+01:00;15.66
2782490000200;2023-08-08T00:00:00.000+01:00;14.99
2782490000200;2023-08-09T00:00:00.000+01:00;14.94
2782490000200;2023-08-10T00:00:00.000+01:00;15.32
2782490000200;2023-08-11T00:00:00.000+01:00;15.93
2782490000200;2023-08-12T00:00:00.000+01:00;16.74
2782490000200;2023-08-13T00:00:00.000+01:00;16.58
2782490000200;2023-08-14T00:00:00.000+01:00;16.45
2782490000200;2023-08-15T00:00:00.000+01:00;16.68
2782490000200;2023-08-16T00:00:00.000+01:00;16.71
2782490000200;2023-08-17T00:00:00.000+01:00;16.48
2782490000200;2023-08-18T00:00:00.000+01:00;17.20
2782490000200;2023-08-19T00:00:00.000+01:00;17.63
2782490000200;2023-08-20T00:00:00.000+01:00;17.68
2782490000200;2023-08-21T00:00:00.000+01:00;17.79
2782490000200;2023-08-22T00:00:00.000+01:00;17.61
2782490000200;2023-08-23T00:00:00.000+01:00;17.29
2782490000200;2023-08-24T00:00:00.000+01:00;17.36
2782490000200;2023-08-25T00:00:00.000+01:00;17.18
2782490000200;2023-08-26T00:00:00.000+01:00;16.65
2782490000200;2023-08-27T00:00:00.000+01:00;16.03
2782490000200;2023-08-28T00:00:00.000+01:00;15.41
2782490000200;2023-08-29T00:00:00.000+01:00;15.12
2782490000200;2023-08-30T00:00:00.000+01:00;14.74
2782490000200;2023-08-31T00:00:00.000+01:00;14.35
2782490000200;2023-09-01T00:00:00.000+01:00;14.12
2782490000200;2023-09-02T00:00:00.000+01:00;14.27
2782490000200;2023-09-03T00:00:00.000+01:00;14.75
2782490000200;2023-09-04T00:00:00.000+01:00;15.19
2782490000200;2023-09-05T00:00:00.000+01:00;16.33
2782490000200;2023-09-06T00:00:00.000+01:00;16.65
2782490000200;2023-09-07T00:00:00.000+01:00;16.98
2782490000200;2023-09-08T00:00:00.000+01:00;17.37
2782490000200;2023-09-09T00:00:00.000+01:00;17.31
2782490000200;2023-09-10T00:00:00.000+01:00;17.42
2782490000200;2023-09-11T00:00:00.000+01:00;17.68
2782490000200;2023-09-12T00:00:00.000+01:00;17.84
2782490000200;2023-09-13T00:00:00.000+01:00;17.14
2782490000200;2023-09-14T00:00:00.000+01:00;15.76
2782490000200;2023-09-15T00:00:00.000+01:00;15.07
2782490000200;2023-09-16T00:00:00.000+01:00;15.19
2782490000200;2023-09-17T00:00:00.000+01:00;15.70
2782490000200;2023-09-18T00:00:00.000+01:00;15.91
2782490000200;2023-09-19T00:00:00.000+01:00;15.29
2782490000200;2023-09-20T00:00:00.000+01:00;15.40
2782490000200;2023-09-21T00:00:00.000+01:00;15.45
2782490000200;2023-09-22T00:00:00.000+01:00;14.92
2782490000200;2023-09-23T00:00:00.000+01:00;14.33
2782490000200;2023-09-24T00:00:00.000+01:00;14.10
2782490000200;2023-09-25T00:00:00.000+01:00;13.82
2782490000200;2023-09-26T00:00:00.000+01:00;13.58
2782490000200;2023-09-27T00:00:00.000+01:00;13.84
2782490000200;2023-09-28T00:00:00.000+01:00;14.18
2782490000200;2023-09-29T00:00:00.000+01:00;14.60
2782490000200;2023-09-30T00:00:00.000+01:00;14.08
2782490000200;2023-10-01T00:00:00.000+01:00;14.39
2782490000200;2023-10-02T00:00:00.000+01:00;14.64
2782490000200;2023-10-03T00:00:00.000+01:00;14.56
2782490000200;2023-10-04T00:00:00.000+01:00;13.76
2782490000200;2023-10-05T00:00:00.000+01:00;13.47
2782490000200;2023-10-06T00:00:00.000+01:00;13.35
2782490000200;2023-10-07T00:00:00.000+01:00;13.91
2782490000200;2023-10-08T00:00:00.000+01:00;13.85
2782490000200;2023-10-09T00:00:00.000+01:00;13.88
2782490000200;2023-10-10T00:00:00.000+01:00;14.55
2782490000200;2023-10-11T00:00:00.000+01:00;14.70
2782490000200;2023-10-12T00:00:00.000+01:00;14.63
2782490000200;2023-10-13T00:00:00.000+01:00;15.10
2782490000200;2023-10-14T00:00:00.000+01:00;14.20
2782490000200;2023-10-15T00:00:00.000+01:00;12.26
2782490000200;2023-10-16T00:00:00.000+01:00;11.07
2782490000200;2023-10-17T00:00:00.000+01:00;10.10
2782490000200;2023-10-18T00:00:00.000+01:00;9.44
2782490000200;2023-10-19T00:00:00.000+01:00;7.03
2782490000200;2023-10-20T00:00:00.000+01:00;10.81
2782490000200;2023-10-21T00:00:00.000+01:00;10.92
2782490000200;2023-10-22T00:00:00.000+01:00;10.83
2782490000200;2023-10-23T00:00:00.000+01:00;11.00
2782490000200;2023-10-24T00:00:00.000+01:00;11.08
2782490000200;2023-10-25T00:00:00.000+01:00;10.29
2782490000200;2023-10-26T00:00:00.000+01:00;10.45
2782490000200;2023-10-27T00:00:00.000+01:00;10.23
2782490000200;2023-10-28T00:00:00.000+01:00;10.18
2782490000200;2023-10-29T00:00:00.000+01:00;10.57
2782490000200;2023-10-30T00:00:00.000+01:00;10.73
2782490000200;2023-10-31T00:00:00.000+01:00;10.72
2782490000200;2023-11-01T00:00:00.000+01:00;10.76
2782490000200;2023-11-02T00:00:00.000+01:00;10.33
2782490000200;2023-11-03T00:00:00.000+01:00;9.72
2782490000200;2023-11-04T00:00:00.000+01:00;8.99
2782490000200;2023-11-05T00:00:00.000+01:00;9.13
2782490000200;2023-11-06T00:00:00.000+01:00;9.02
2782490000200;2023-11-07T00:00:00.000+01:00;8.90
2782490000200;2023-11-08T00:00:00.000+01:00;8.83
2782490000200;2023-11-09T00:00:00.000+01:00;8.81
2782490000200;2023-11-10T00:00:00.000+01:00;8.44
2782490000200;2023-11-11T00:00:00.000+01:00;8.25
2782490000200;2023-11-12T00:00:00.000+01:00;7.88
2782490000200;2023-11-13T00:00:00.000+01:00;7.78
2782490000200;2023-11-14T00:00:00.000+01:00;8.41
2782490000200;2023-11-15T00:00:00.000+01:00;9.00
2782490000200;2023-11-16T00:00:00.000+01:00;8.93
2782490000200;2023-11-17T00:00:00.000+01:00;8.27
2782490000200;2023-11-18T00:00:00.000+01:00;7.30
2782490000200;2023-11-19T00:00:00.000+01:00;7.95
2782490000200;2023-11-20T00:00:00.000+01:00;8.98
2782490000200;2023-11-21T00:00:00.000+01:00;8.88
2782490000200;2023-11-22T00:00:00.000+01:00;7.88
2782490000200;2023-11-23T00:00:00.000+01:00;7.70
2782490000200;2023-11-24T00:00:00.000+01:00;7.55
2782490000200;2023-11-25T00:00:00.000+01:00;6.68
2782490000200;2023-11-26T00:00:00.000+01:00;6.54
2782490000200;2023-11-27T00:00:00.000+01:00;6.73
2782490000200;2023-11-28T00:00:00.000+01:00;6.08
2782490000200;2023-11-29T00:00:00.000+01:00;5.56
2782490000200;2023-11-30T00:00:00.000+01:00;5.57
2782490000200;2023-12-01T00:00:00.000+01:00;5.65
2782490000200;2023-12-02T00:00:00.000+01:00;5.30
2782490000200;2023-12-03T00:00:00.000+01:00;5.13
2782490000200;2023-12-04T00:00:00.000+01:00;5.01
2782490000200;2023-12-05T00:00:00.000+01:00;5.40
2782490000200;2023-12-06T00:00:00.000+01:00;5.65
2782490000200;2023-12-07T00:00:00.000+01:00;5.60
2782490000200;2023-12-08T00:00:00.000+01:00;5.43
2782490000200;2023-12-09T00:00:00.000+01:00;6.07
2782490000200;2023-12-10T00:00:00.000+01:00;6.66
2782490000200;2023-12-11T00:00:00.000+01:00;7.21
2782490000200;2023-12-12T00:00:00.000+01:00;7.45
2782490000200;2023-12-13T00:00:00.000+01:00;7.58
2782490000200;2023-12-14T00:00:00.000+01:00;7.42
2782490000200;2023-12-15T00:00:00.000+01:00;7.03
2782490000200;2023-12-16T00:00:00.000+01:00;7.25
2782490000200;2023-12-17T00:00:00.000+01:00;7.49
2782490000200;2023-12-18T00:00:00.000+01:00;6.48
2782490000200;2023-12-19T00:00:00.000+01:00;6.49
2782490000200;2023-12-20T00:00:00.000+01:00;6.69
2782490000200;2023-12-21T00:00:00.000+01:00;6.92
2782490000200;2023-12-22T00:00:00.000+01:00;6.10
2782490000200;2023-12-23T00:00:00.000+01:00;6.65
2782490000200;2023-12-24T00:00:00.000+01:00;7.46
2782490000200;2023-12-25T00:00:00.000+01:00;8.22
2782490000200;2023-12-26T00:00:00.000+01:00;8.28
2782490000200;2023-12-27T00:00:00.000+01:00;7.58
2782490000200;2023-12-28T00:00:00.000+01:00;7.27
2782490000200;2023-12-29T00:00:00.000+01:00;7.30
2782490000200;2023-12-30T00:00:00.000+01:00;7.18
2782490000200;2023-12-31T00:00:00.000+01:00;6.94
2782490000200;2024-01-01T00:00:00.000+01:00;6.84
2782490000200;2024-01-02T00:00:00.000+01:00;6.97
2782490000200;2024-01-03T00:00:00.000+01:00;7.44
2782490000200;2024-01-04T00:00:00.000+01:00;7.10
2782490000200;2024-01-05T00:00:00.000+01:00;7.13
2782490000200;2024-01-06T00:00:00.000+01:00;6.97
2782490000200;2024-01-07T00:00:00.000+01:00;6.08
2782490000200;2024-01-08T00:00:00.000+01:00;4.98
2782490000200;2024-01-09T00:00:00.000+01:00;3.80
2782490000200;2024-01-10T00:00:00.000+01:00;4.08
2782490000200;2024-01-11T00:00:00.000+01:00;4.24
2782490000200;2024-01-12T00:00:00.000+01:00;5.05
2782490000200;2024-01-13T00:00:00.000+01:00;5.32
2782490000200;2024-01-14T00:00:00.000+01:00;5.26
2782490000200;2024-01-15T00:00:00.000+01:00;4.73
2782490000200;2024-01-16T00:00:00.000+01:00;4.39
2782490000200;2024-01-17T00:00:00.000+01:00;3.70
2782490000200;2024-01-18T00:00:00.000+01:00;4.03
2782490000200;2024-01-19T00:00:00.000+01:00;3.86
2782490000200;2024-01-20T00:00:00.000+01:00;3.50
2782490000200;2024-01-21T00:00:00.000+01:00;3.68
2782490000200;2024-01-22T00:00:00.000+01:00;5.06
2782490000200;2024-01-23T00:00:00.000+01:00;5.76
2782490000200;2024-01-24T00:00:00.000+01:00;6.75
2782490000200;2024-01-25T00:00:00.000+01:00;6.86
2782490000200;2024-01-26T00:00:00.000+01:00;7.06
2782490000200;2024-01-27T00:00:00.000+01:00;6.43
2782490000200;2024-01-28T00:00:00.000+01:00;5.37
2782490000200;2024-01-29T00:00:00.000+01:00;5.52
2782490000200;2024-01-30T00:00:00.000+01:00;6.03
2782490000200;2024-01-31T00:00:00.000+01:00;6.58
2782490000200;2024-02-01T00:00:00.000+01:00;6.67
2782490000200;2024-02-02T00:00:00.000+01:00;6.61
2782490000200;2024-02-03T00:00:00.000+01:00;7.27
2782490000200;2024-02-04T00:00:00.000+01:00;7.93
2782490000200;2024-02-05T00:00:00.000+01:00;8.14
2782490000200;2024-02-06T00:00:00.000+01:00;7.73
2782490000200;2024-02-07T00:00:00.000+01:00;7.09
2782490000200;2024-02-08T00:00:00.000+01:00;5.95
2782490000200;2024-02-09T00:00:00.000+01:00;6.89
2782490000200;2024-02-10T00:00:00.000+01:00;7.78
2782490000200;2024-02-11T00:00:00.000+01:00;7.87
2782490000200;2024-02-12T00:00:00.000+01:00;7.56
2782490000200;2024-02-13T00:00:00.000+01:00;6.80
2782490000200;2024-02-14T00:00:00.000+01:00;7.10
2782490000200;2024-02-15T00:00:00.000+01:00;7.98
2782490000200;2024-02-16T00:00:00.000+01:00;7.95
2782490000200;2024-02-17T00:00:00.000+01:00;8.17
2782490000200;2024-02-18T00:00:00.000+01:00;7.71
2782490000200;2024-02-19T00:00:00.000+01:00;7.48
2782490000200;2024-02-20T00:00:00.000+01:00;7.56
2782490000200;2024-02-21T00:00:00.000+01:00;7.50
2782490000200;2024-02-22T00:00:00.000+01:00;7.91
2782490000200;2024-02-23T00:00:00.000+01:00;7.41
2782490000200;2024-02-24T00:00:00.000+01:00;6.72
2782490000200;2024-02-25T00:00:00.000+01:00;6.48
2782490000200;2024-02-26T00:00:00.000+01:00;6.54
2782490000200;2024-02-27T00:00:00.000+01:00;6.80
2782490000200;2024-02-28T00:00:00.000+01:00;6.25
2782490000200;2024-02-29T00:00:00.000+01:00;6.52
2782490000200;2024-03-01T00:00:00.000+01:00;6.66
2782490000200;2024-03-02T00:00:00.000+01:00;7.28
2782490000200;2024-03-03T00:00:00.000+01:00;8.14
2782490000200;2024-03-04T00:00:00.000+01:00;8.02
2782490000200;2024-03-05T00:00:00.000+01:00;7.84
2782490000200;2024-03-06T00:00:00.000+01:00;7.97
2782490000200;
2781730000200;2022-03-08T00:00:00.000+01:00;7.65
2781730000200;2022-03-09T00:00:00.000+01:00;7.89
2781730000200;2022-03-10T00:00:00.000+01:00;8.15
2781730000200;2022-03-11T00:00:00.000+01:00;8.01
2781730000200;2022-03-12T00:00:00.000+01:00;8.20
2781730000200;2022-03-13T00:00:00.000+01:00;8.59
2781730000200;2022-03-14T00:00:00.000+01:00;8.72
2781730000200;2022-03-15T00:00:00.000+01:00;8.55
2781730000200;2022-03-16T00:00:00.000+01:00;8.72
2781730000200;2022-03-17T00:00:00.000+01:00;8.83
2781730000200;2022-03-18T00:00:00.000+01:00;8.63
2781730000200;2022-03-19T00:00:00.000+01:00;8.68
2781730000200;2022-03-20T00:00:00.000+01:00;8.60
2781730000200;2022-03-21T00:00:00.000+01:00;9.34
2781730000200;2022-03-22T00:00:00.000+01:00;9.54
2781730000200;2022-03-23T00:00:00.000+01:00;9.37
2781730000200;2022-03-24T00:00:00.000+01:00;9.44
2781730000200;2022-03-25T00:00:00.000+01:00;9.46
2781730000200;2022-03-26T00:00:00.000+01:00;9.73
2781730000200;2022-03-27T00:00:00.000+01:00;10.43
2781730000200;2022-03-28T00:00:00.000+01:00;10.21
2781730000200;2022-03-29T00:00:00.000+01:00;9.79
2781730000200;2022-03-30T00:00:00.000+01:00;9.35
2781730000200;2022-03-31T00:00:00.000+01:00;8.49
2781730000200;2022-04-01T00:00:00.000+01:00;7.33
2781730000200;2022-04-02T00:00:00.000+01:00;7.49
2781730000200;2022-04-03T00:00:00.000+01:00;7.55
2781730000200;2022-04-04T00:00:00.000+01:00;7.38
2781730000200;2022-04-05T00:00:00.000+01:00;8.58
2781730000200;2022-04-06T00:00:00.000+01:00;8.89
2781730000200;2022-04-07T00:00:00.000+01:00;8.84
2781730000200;2022-04-08T00:00:00.000+01:00;8.39
2781730000200;2022-04-09T00:00:00.000+01:00;8.18
2781730000200;2022-04-10T00:00:00.000+01:00;8.25
2781730000200;2022-04-11T00:00:00.000+01:00;8.90
2781730000200;2022-04-12T00:00:00.000+01:00;10.00
2781730000200;2022-04-13T00:00:00.000+01:00;10.75
2781730000200;2022-04-14T00:00:00.000+01:00;10.79
2781730000200;2022-04-15T00:00:00.000+01:00;9.78
2781730000200;2022-04-16T00:00:00.000+01:00;10.17
2781730000200;2022-04-17T00:00:00.000+01:00;9.80
2781730000200;2022-04-18T00:00:00.000+01:00;10.17
2781730000200;2022-04-19T00:00:00.000+01:00;10.15
2781730000200;2022-04-20T00:00:00.000+01:00;10.20
2781730000200;2022-04-21T00:00:00.000+01:00;9.71
2781730000200;2022-04-22T00:00:00.000+01:00;10.46
2781730000200;2022-04-23T00:00:00.000+01:00;11.15
2781730000200;2022-04-24T00:00:00.000+01:00;10.63
2781730000200;2022-04-25T00:00:00.000+01:00;9.93
2781730000200;2022-04-26T00:00:00.000+01:00;10.00
2781730000200;2022-04-27T00:00:00.000+01:00;10.40
2781730000200;2022-04-28T00:00:00.000+01:00;10.42
2781730000200;2022-04-29T00:00:00.000+01:00;10.20
2781730000200;2022-04-30T00:00:00.000+01:00;9.85
2781730000200;2022-05-01T00:00:00.000+01:00;10.21
2781730000200;2022-05-02T00:00:00.000+01:00;10.73
2781730000200;2022-05-03T00:00:00.000+01:00;11.05
2781730000200;2022-05-04T00:00:00.000+01:00;10.88
2781730000200;2022-05-05T00:00:00.000+01:00;10.82
2781730000200;2022-05-06T00:00:00.000+01:00;11.07
2781730000200;2022-05-07T00:00:00.000+01:00;11.53
2781730000200;2022-05-08T00:00:00.000+01:00;11.35
2781730000200;2022-05-09T00:00:00.000+01:00;11.57
2781730000200;2022-05-10T00:00:00.000+01:00;12.28
2781730000200;2022-05-11T00:00:00.000+01:00;13.23
2781730000200;2022-05-12T00:00:00.000+01:00;12.51
2781730000200;2022-05-13T00:00:00.000+01:00;11.37
2781730000200;2022-05-14T00:00:00.000+01:00;12.01
2781730000200;2022-05-15T00:00:00.000+01:00;12.36
2781730000200;2022-05-16T00:00:00.000+01:00;12.32
2781730000200;2022-05-17T00:00:00.000+01:00;12.58
2781730000200;2022-05-18T00:00:00.000+01:00;13.42
2781730000200;2022-05-19T00:00:00.000+01:00;13.73
2781730000200;2022-05-20T00:00:00.000+01:00;14.15
2781730000200;2022-05-21T00:00:00.000+01:00;12.92
2781730000200;2022-05-22T00:00:00.000+01:00;12.59
2781730000200;2022-05-23T00:00:00.000+01:00;13.41
2781730000200;2022-05-24T00:00:00.000+01:00;13.26
2781730000200;2022-05-25T00:00:00.000+01:00;12.48
2781730000200;2022-05-26T00:00:00.000+01:00;12.60
2781730000200;2022-05-27T00:00:00.000+01:00;12.88
2781730000200;2022-05-28T00:00:00.000+01:00;11.45
2781730000200;2022-05-29T00:00:00.000+01:00;10.80
2781730000200;2022-05-30T00:00:00.000+01:00;10.88
2781730000200;2022-05-31T00:00:00.000+01:00;11.25
2781730000200;2022-06-01T00:00:00.000+01:00;11.80
2781730000200;2022-06-02T00:00:00.000+01:00;11.85
2781730000200;2022-06-03T00:00:00.000+01:00;12.84
2781730000200;2022-06-04T00:00:00.000+01:00;13.50
2781730000200;2022-06-05T00:00:00.000+01:00;13.05
2781730000200;2022-06-06T00:00:00.000+01:00;13.50
2781730000200;2022-06-07T00:00:00.000+01:00;13.28
2781730000200;2022-06-08T00:00:00.000+01:00;13.11
2781730000200;2022-06-09T00:00:00.000+01:00;13.34
2781730000200;2022-06-10T00:00:00.000+01:00;13.22
2781730000200;2022-06-11T00:00:00.000+01:00;14.35
2781730000200;2022-06-12T00:00:00.000+01:00;14.28
2781730000200;2022-06-13T00:00:00.000+01:00;13.40
2781730000200;2022-06-14T00:00:00.000+01:00;12.94
2781730000200;2022-06-15T00:00:00.000+01:00;13.85
2781730000200;2022-06-16T00:00:00.000+01:00;14.28
2781730000200;2022-06-17T00:00:00.000+01:00;13.90
2781730000200;2022-06-18T00:00:00.000+01:00;15.28
2781730000200;2022-06-19T00:00:00.000+01:00;15.32
2781730000200;2022-06-20T00:00:00.000+01:00;14.05
